year,name,college,position,height_in,weight_lbs,40yards,benchpress,vert_leap_in,broad_jump_in,shuttle,3cone,drafted
2006,mike hass,Oregon State,WR,72.63,208,4.64,,32,116,4.14,6.97,Y
2006,derek hagan,Arizona State,WR,73.75,208,4.45,,36,124,4.07,,Y
2013,terrance williams,Baylor,WR,74,208,4.52,11,32.5,119,4.32,7.01,Y
2017,josh malone,Tennessee,WR,74.63,208,4.4,10,30.5,121,4.19,7.05,Y
2007,dallas baker,Florida,WR,75.13,208,4.59,,36,129,4.19,6.69,Y
1998,donald hayes,Wisconsin,WR,76.6,208,4.57,,36,123,4.07,7.38,Y
2008,earl bennett,Vanderbilt,WR,71.5,209,4.52,15,26,110,4.22,7.15,Y
2011,leonard hankerson,Miami (FL),WR,73.5,209,4.4,14,36,117,4.21,6.94,Y
2001,justin mccareins,Northern Illinois,WR,73.8,209,4.46,,41,129,3.99,7.06,Y
2007,mike walker,Central Florida,WR,73.8,209,4.4,18,36.5,121,4.39,6.92,Y
2003,sam aiken,North Carolina,WR,73.9,209,4.64,,39.5,121,,7.22,Y
2016,charone peake,Clemson,WR,74.38,209,4.45,12,35.5,122,4.46,6.96,Y
2011,austin pettis,Boise State,WR,74.63,209,4.56,14,33.5,120,3.88,6.68,Y
2015,devante parker,Louisville,WR,74.63,209,4.45,17,36.5,125,,,Y
2017,corey davis,Western Michigan,WR,74.75,209,,,,,4.28,,Y
2004,michael clayton,Louisiana State,WR,74.8,209,4.61,,32.5,116,4.09,6.77,Y
2009,brian robiskie,Ohio State,WR,74.88,209,4.46,,37.5,,4.19,6.72,Y
1998,andy mccullough,Tennessee,WR,75,209,4.57,,34.5,118,4.06,7.18,Y
2001,chris chambers,Wisconsin,WR,71.6,210,4.33,,45,134,4,,Y
2008,pierre garcon,Mount Union (OH),WR,71.88,210,4.44,20,36.5,125,4.19,6.9,Y
2018,dj moore,Maryland,WR,72,210,4.42,15,39.5,132,4.07,6.95,Y
2015,tre mcbride,William & Mary (VA),WR,72.25,210,4.41,16,38,122,4.08,6.96,Y
2009,juaquin iglesias,Oklahoma,WR,72.88,210,4.44,,34.5,116,4.4,,Y
2011,greg salas,Hawaii,WR,73.13,210,4.53,15,37,120,4.1,6.65,Y
2005,brandon jones,Oklahoma,WR,73.38,210,4.47,,37,114,4.08,7.03,Y
2009,mohamed massaquoi,Georgia,WR,73.5,210,4.6,,36.5,127,,,Y
2009,darrius heywardbey,Maryland,WR,73.63,210,4.25,16,38.5,126,4.18,6.8,Y
2008,steve johnson,Kentucky,WR,73.88,210,4.59,16,32.5,121,4.26,7.07,Y
2007,jacoby jones,Lane College (TN),WR,74.63,210,4.55,,34,129,4.31,7.03,Y
2010,marcus easley,Connecticut,WR,74.75,210,4.39,16,34,123,4.6,6.94,Y
2002,javon walker,Florida State,WR,74.8,210,4.4,,39.5,124,4.05,6.86,Y
2012,rueben randle,Louisiana State,WR,74.88,210,4.55,15,31,121,4.36,6.99,Y
2004,pk sam,Florida State,WR,75.4,210,4.53,,34.5,,,7.04,Y
1998,jim turner,Syracuse,WR,75.5,210,4.46,,35,121,4.21,7.15,Y
2016,leonte carroo,Rutgers,WR,71.88,211,4.5,14,35.5,120,,,Y
2014,sammy watkins,Clemson,WR,72.75,211,4.43,16,34,125,4.34,6.95,Y
2015,amari cooper,Alabama,WR,72.88,211,4.42,,33,120,3.98,6.71,Y
2001,quincy morgan,Kansas State,WR,72.9,211,4.48,,33,,,,Y
2012,bj cunningham,Michigan State,WR,73.38,211,4.52,12,31.5,116,,7.1,Y
2001,koren robinson,North Carolina State,WR,73.5,211,4.61,,38.5,123,,,Y
2005,leron mccoy,Indiana (PA),WR,73.5,211,4.41,,37,119,4.21,7.19,Y
2012,mohamed sanu,Rutgers,WR,73.5,211,4.62,19,36,126,4.22,6.88,Y
2012,devier posey,Ohio State,WR,73.63,211,4.39,14,36.5,123,4.15,7.03,Y
2006,jeff webb,San Diego State,WR,74.13,211,4.43,,37,126,4.08,6.81,Y
2007,joel filani,Texas Tech,WR,74.13,211,4.55,17,32.5,117,,,Y
2010,brandon lafell,Louisiana State,WR,74.5,211,4.58,,36,115,4.23,6.81,Y
2005,braylon edwards,Michigan,WR,74.88,211,4.45,22,,,,,Y
2011,aj green,Georgia,WR,75.63,211,4.48,18,34.5,126,4.21,6.91,Y
2014,martavis bryant,Clemson,WR,75.75,211,4.42,16,39,123,4.15,7.18,Y
2004,clarence moore,Northern Arizona,WR,78,211,4.55,,34,122,4.21,6.84,Y
2005,dante ridgeway,Ball State (IN),WR,71.13,212,4.6,,33,117,4.39,7.27,Y
2004,jerricho cotchery,North Carolina State,WR,72.5,212,4.56,,36,121,3.91,6.93,Y
2009,hakeem nicks,North Carolina,WR,72.75,212,4.51,,36,,,,Y
2014,davante adams,Fresno State (CA),WR,72.88,212,4.56,14,39.5,123,4.3,6.82,Y
1999,darrin chiaverini,Colorado,WR,73.1,212,4.53,,33,112,4.16,,Y
2015,sammie coates,Auburn,WR,73.38,212,4.43,23,41,131,4.06,6.98,Y
2013,cobi hamilton,Arkansas,WR,73.75,212,4.56,11,29.5,107,4.31,,Y
2015,breshad perriman,Central Florida,WR,74,212,4.52,,,,,,Y
2016,michael thomas,Ohio State,WR,74.75,212,4.57,18,35,126,4.13,6.8,Y
2014,jordan matthews,Vanderbilt,WR,75.13,212,4.46,21,35.5,120,4.18,6.95,Y
2006,chad jackson,Florida,WR,72.88,213,4.35,,38.5,122,3.97,6.73,Y
2004,devard darling,Washington State,WR,73.1,213,4.52,,37,129,,,Y
1997,marcus harris,Wyoming,WR,73.4,213,4.68,,34,112,4.09,7.42,Y
2015,chris conley,Georgia,WR,73.88,213,4.35,18,45,139,4.3,7.06,Y
2006,brad smith,Missouri,WR,74.13,213,4.51,,39.5,128,4.33,7,Y
2003,doug gabriel,Central Florida,WR,74.3,213,4.56,,35.5,116,4.15,7.03,Y
2001,david terrell,Michigan,WR,75.1,213,4.43,,38,,,,Y
1997,marcus robinson,South Carolina,WR,75.4,213,4.55,,37,120,,,Y
2008,justin harper,Virginia Tech,WR,75.5,213,4.62,,28.5,120,4.43,7.03,Y
2013,deandre hopkins,Clemson,WR,73,214,4.57,15,36,115,4.5,,Y
2017,amara darboh,Michigan,WR,73.75,214,4.45,17,36,124,4.26,,Y
2006,travis wilson,Oklahoma,WR,74,214,4.53,,36.5,120,3.99,6.7,Y
2007,robert meachem,Tennessee,WR,74,214,4.4,,37.5,121,4.31,6.97,Y
1997,macey brooks,James Madison (VA),WR,76.6,214,4.65,,38.5,125,4.13,7.31,Y
2003,walter young,Illinois,WR,76.6,214,4.59,,39,121,4.22,6.89,Y
2003,adrian madise,Texas Christian,WR,71.4,215,4.53,,32,119,4.23,7.3,Y
2015,keith mumphery,Michigan State,WR,71.63,215,4.54,,32.5,121,4.25,7.07,Y
2017,juju smithschuster,Southern California,WR,73.25,215,4.54,15,32.5,120,5.01,,Y
1999,david boston,Ohio State,WR,73.3,215,4.47,,37,116,4.09,7.2,Y
1999,dwayne bates,Northwestern,WR,73.6,215,4.59,,37,117,4.24,7.25,Y
2016,ricardo louis,Auburn,WR,73.75,215,4.43,18,38,132,,,Y
2012,nick toon,Wisconsin,WR,73.88,215,4.49,18,37.5,,,,Y
2014,cody latimer,Indiana,WR,74.5,215,4.52,23,,,,,Y
1999,billy miller,Southern California,WR,74.6,215,4.67,,34.5,113,4.28,7.06,Y
2015,kevin white,West Virginia,WR,74.63,215,4.35,23,36.5,123,4.14,6.92,Y
2010,carlton mitchell,South Florida,WR,74.88,215,4.46,16,36,122,4.55,6.96,Y
2008,limas sweed,Texas,WR,75.88,215,4.56,35,35,,,,Y
2012,stephen hill,Georgia Tech,WR,76,215,4.28,14,39.5,133,4.48,6.88,Y
2003,anquan boldin,Florida State,WR,72.6,216,4.73,,33.5,114,4.25,7.35,Y
2008,devin thomas,Michigan State,WR,73.88,216,4.43,,28,126,4.26,7.15,Y
2013,cordarrelle patterson,Tennessee,WR,73.88,216,4.42,,37,128,,,Y
2015,geremy davis,Connecticut,WR,74.38,216,4.58,23,36.5,124,4.18,6.86,Y
2012,marvin mcnutt,Iowa,WR,74.75,216,4.48,,37,122,4.07,7.15,Y
2012,alshon jeffery,South Carolina,WR,74.88,216,4.48,,,,,,Y
2000,sylvester morris,Jackson State (MS),WR,75,216,4.63,,34.5,119,4.17,7.06,Y
2018,marcell ateman,Oklahoma State,WR,76,216,4.62,13,34,121,4.25,7.07,Y
2002,david givens,Notre Dame,WR,72,217,4.57,,40.5,124,4.13,6.82,Y
2012,rishard matthews,Nevada,WR,72.38,217,4.54,20,36,,4.19,6.88,Y
2003,arnaz battle,Notre Dame,WR,73,217,4.58,,35,117,4.06,6.74,Y
2013,aaron mellette,Elon (NC),WR,74.38,217,4.54,9,33.5,123,4.41,7.11,Y
2015,jaelen strong,Arizona State,WR,74.38,217,4.44,,42,123,,,Y
2005,chase lyman,California,WR,74.63,217,4.51,16,,,,,Y
2008,jordy nelson,Kansas State,WR,74.63,217,4.55,,31,123,4.35,7.03,Y
2010,david gettis,Baylor,WR,75,217,4.43,15,34.5,124,4.41,6.94,Y
2010,eric decker,Minnesota,WR,75.13,217,4.54,15,,,,,Y
2006,maurice stovall,Notre Dame,WR,76.38,217,4.59,,35,122,4.14,6.81,Y
2008,james hardy,Indiana,WR,77.38,217,4.53,18,31.5,125,4.2,6.84,Y
2000,dez white,Georgia Tech,WR,73.3,218,4.62,,37.5,124,4.09,6.91,Y
2009,kenny britt,Rutgers,WR,74.88,218,4.49,23,37,124,4.47,,Y
2009,marko mitchell,Nevada,WR,75.63,218,4.43,9,32,116,4.33,7.04,Y
2017,kenny golladay,Northern Illinois,WR,75.75,218,4.5,18,35.5,120,4.15,7,Y
2017,mike williams,Clemson,WR,75.75,218,,15,32.5,121,,,Y
2005,paris warren,Utah,WR,72.38,219,4.73,,31.5,,,,Y
2010,arrelious benn,Illinois,WR,73,219,4.57,20,37,118,,,Y
2001,rod gardner,Clemson,WR,74.3,219,4.48,,36,,,,Y
2017,robert davis,Georgia State,WR,74.75,219,4.44,19,41,136,4.28,6.82,Y
2014,jeff janis,Saginaw Valley State (MI),WR,74.88,219,4.42,20,37.5,123,3.98,6.64,Y
2012,greg childs,Arkansas,WR,75.13,219,4.52,19,36.5,125,,,Y
2012,tommy streeter,Miami (FL),WR,76.88,219,4.37,17,33,125,,7.08,Y
2012,michael floyd,Notre Dame,WR,74.63,220,4.4,16,36.5,122,,,Y
2014,allen robinson,Penn State,WR,74.63,220,4.6,,39,126,4,7,Y
2011,julio jones,Alabama,WR,74.75,220,4.34,17,38.5,135,4.25,6.66,Y
2012,brian quick,Appalachian State (NC),WR,75.5,220,4.5,15,34,119,4.23,7.1,Y
2015,ty montgomery,Stanford,WR,71.88,221,4.55,,40.5,121,4.21,6.97,Y
2008,marcus smith,New Mexico,WR,73.38,221,4.59,20,26.5,111,4.42,7.1,Y
2011,stephen burton,West Texas A&M,WR,73.38,221,4.5,19,34.5,117,4.31,7.04,Y
2010,mike williams,Syracuse,WR,73.5,221,4.53,8,33.5,116,4.31,6.9,Y
2016,laquon treadwell,Mississippi,WR,74,221,,12,33,117,,,Y
2007,dwayne bowe,Louisiana State,WR,74.25,221,4.58,,33,125,4.35,6.81,Y
2014,donte moncrief,Mississippi,WR,74.38,221,4.4,13,39.5,132,4.3,7.02,Y
2008,paul hubbard,Wisconsin,WR,74.75,221,4.59,15,29.5,126,,,Y
2017,mack hollins,North Carolina,WR,75.75,221,4.53,,,,,,Y
2017,noah brown,Ohio State,WR,74,222,,19,,,4.33,7.07,Y
2010,riley cooper,Florida,WR,75.38,222,4.53,,33,114,,,Y
2008,marcus monk,Arkansas,WR,76.25,222,4.61,9,34.5,119,4.3,7.08,Y
1999,chad plummer,Cincinnati,WR,74.9,223,4.57,,33,113,4.18,7.34,Y
2003,tyrone calico,Middle Tennessee State,WR,75.8,223,4.36,,38,127,4.2,6.72,Y
2011,niles paul,Nebraska,WR,72.88,224,4.45,24,34.5,117,4.14,6.9,Y
2015,vince mayle,Washington State,WR,74,224,4.67,,35.5,117,4.13,6.93,Y
2010,kerry meier,Kansas,WR,74.13,224,4.62,13,35,115,4.23,,Y
2012,juron criner,Arizona,WR,74.5,224,4.66,17,38,117,4.3,7.15,Y
2006,marques colston,Hofstra (NY),WR,76.63,224,4.54,16,37,123,4.43,6.94,Y
2012,junior hemingway,Michigan,WR,72.88,225,4.48,21,35.5,124,3.98,6.59,Y
2014,quincy enunwa,Nebraska,WR,74,225,4.41,19,,,,,Y
2007,legedu naanee,Boise State,WR,74.25,225,4.44,19,40,119,,,Y
2002,ron johnson,Minnesota,WR,74.5,225,4.7,,34.5,116,4.02,7.12,Y
2015,deandre smelter,Georgia Tech,WR,74.13,226,4.58,,,,,,Y
2018,dylan cantrell,Texas Tech,WR,75,226,4.59,18,38.5,130,4.03,6.56,Y
2004,ernest wilford,Virginia Tech,WR,75.6,226,4.76,,40.5,130,4.17,,Y
2011,jon baldwin,Pittsburgh,WR,76.38,228,4.49,20,42,129,4.34,7.07,Y
2013,chris harper,Kansas State,WR,72.75,229,4.55,20,35.5,116,4.39,6.89,Y
2005,tab perry,UCLA,WR,74.5,229,4.48,,34,116,,7,Y
2004,johnnie morant,Syracuse,WR,76,229,4.54,,41,130,4.22,7.34,Y
2006,brandon marshall,Central Florida,WR,76.5,229,4.54,28,37,120,4.09,7.05,Y
2005,mike williams,Southern California,WR,76.63,229,4.57,,36.5,,,,Y
2009,ramses barden,Cal Poly,WR,78,229,4.55,17,33.5,118,4.26,,Y
2003,andre johnson,Miami (FL),WR,74,230,4.4,,39,132,,,Y
2011,greg little,North Carolina,WR,74.5,231,4.51,27,40.5,129,4.21,6.8,Y
2014,mike evans,Texas A&M,WR,76.75,231,4.53,12,37,,4.26,7.08,Y
1998,joe jurevicius,Penn State,WR,76.9,231,4.66,,31.5,118,4.48,7.49,Y
2000,plaxico burress,Michigan State,WR,77.4,231,4.59,,33,115,,,Y
2015,devin funchess,Michigan,WR,76.25,232,4.7,17,38.5,122,,,Y
2008,mario urrutia,Louisville,WR,77.38,232,4.63,16,30,115,4.44,7.07,Y
1998,mikhael ricks,Stephen F. Austin (TX),WR,77.1,237,4.57,,36,127,4.03,7.28,Y
2015,darren waller,Georgia Tech,WR,78.13,238,4.46,12,37,125,4.25,7.07,Y
2007,calvin johnson,Georgia Tech,WR,77,239,4.38,,,,,,Y
2006,delanie walker,Central Missouri,WR,73.25,240,4.55,,36.5,118,,,Y
2014,kelvin benjamin,Florida State,WR,77,240,4.61,13,32.5,117,4.39,7.33,Y
2005,vincent jackson,Northern Colorado,WR,76.75,241,4.5,,39,,,,Y
2001,david martin,Tennessee,WR,76.1,242,4.76,,37,127,,,Y
2003,teyo johnson,Stanford,WR,77.4,247,4.61,,33.5,,,,Y
